% Origin: Tony Piro
% Description: EMGW shock model at 6 hours
% Col 0: Row number
% Col 1: Wavelength (Angstrom)
% Col 2: Flux (ergs / cm2 / sec / angstrom)
% Distance assumed was 40 Mpc
180 4967.94 6.84226e-16
181 4989.98 6.76308e-16
182 5012.02 6.68494e-16
183 5034.07 6.60783e-16
184 5056.11 6.53174e-16
185 5078.16 6.45664e-16
186 5100.2 6.38254e-16
187 5122.24 6.30941e-16
188 5144.29 6.23724e-16
189 5166.33 6.16603e-16
190 5188.38 6.09574e-16
191 5210.42 6.02638e-16
192 5232.46 5.95793e-16
193 5254.51 5.89038e-16
194 5276.55 5.82371e-16
195 5298.6 5.75792e-16
196 5320.64 5.69299e-16
197 5342.69 5.6289e-16
198 5364.73 5.56565e-16
199 5386.77 5.50323e-16
200 5408.82 5.44162e-16
201 5430.86 5.38082e-16
202 5452.91 5.32081e-16
203 5474.95 5.26157e-16
204 5496.99 5.20311e-16
205 5519.04 5.1454e-16
206 5541.08 5.08845e-16
207 5563.13 5.03223e-16
208 5585.17 4.97674e-16
209 5607.21 4.92196e-16
210 5629.26 4.86789e-16
211 5651.3 4.81452e-16
212 5673.35 4.76184e-16
213 5695.39 4.70983e-16
214 5717.43 4.6585e-16
215 5739.48 4.60782e-16
216 5761.52 4.55779e-16
217 5783.57 4.5084e-16
218 5805.61 4.45964e-16
219 5827.66 4.41151e-16
220 5849.7 4.36398e-16
221 5871.74 4.31707e-16
222 5893.79 4.27075e-16
223 5915.83 4.22502e-16
224 5937.88 4.17986e-16
225 5959.92 4.13528e-16
226 5981.96 4.09127e-16
227 6004.01 4.0478e-16
228 6026.05 4.00489e-16
229 6048.1 3.96252e-16
230 6070.14 3.92068e-16
231 6092.18 3.87936e-16
232 6114.23 3.83857e-16
233 6136.27 3.79828e-16
234 6158.32 3.7585e-16
235 6180.36 3.71921e-16
236 6202.4 3.68041e-16
237 6224.45 3.6421e-16
238 6246.49 3.60426e-16
239 6268.54 3.56689e-16
240 6290.58 3.52998e-16
241 6312.63 3.49353e-16
242 6334.67 3.45753e-16
243 6356.71 3.42198e-16
244 6378.76 3.38686e-16
245 6400.8 3.35217e-16
246 6422.85 3.3179e-16
247 6444.89 3.28406e-16
248 6466.93 3.25063e-16
249 6488.98 3.21761e-16
250 6511.02 3.18499e-16
251 6533.07 3.15277e-16
252 6555.11 3.12094e-16
253 6577.15 3.08949e-16
254 6599.2 3.05842e-16
255 6621.24 3.02774e-16
256 6643.29 2.99741e-16
257 6665.33 2.96746e-16
258 6687.37 2.93787e-16
259 6709.42 2.90863e-16
260 6731.46 2.87974e-16
261 6753.51 2.85119e-16
262 6775.55 2.82299e-16
263 6797.6 2.79512e-16
264 6819.64 2.76759e-16
265 6841.68 2.74038e-16
266 6863.73 2.7135e-16
267 6885.77 2.68693e-16
268 6907.82 2.66067e-16
269 6929.86 2.63473e-16
270 6951.9 2.60909e-16
271 6973.95 2.58376e-16
272 6995.99 2.55872e-16
273 7018.04 2.53397e-16
274 7040.08 2.50951e-16
275 7062.12 2.48534e-16
276 7084.17 2.46145e-16
277 7106.21 2.43784e-16
278 7128.26 2.4145e-16
279 7150.3 2.39143e-16
280 7172.34 2.36863e-16
281 7194.39 2.34609e-16
282 7216.43 2.32382e-16
283 7238.48 2.3018e-16
284 7260.52 2.28003e-16
285 7282.57 2.25851e-16
286 7304.61 2.23724e-16
287 7326.65 2.21621e-16
288 7348.7 2.19542e-16
289 7370.74 2.17487e-16
290 7392.79 2.15455e-16
291 7414.83 2.13446e-16
292 7436.87 2.1146e-16
293 7458.92 2.09496e-16
294 7480.96 2.07554e-16
295 7503.01 2.05635e-16
296 7525.05 2.03737e-16
297 7547.09 2.0186e-16
298 7569.14 2.00004e-16
299 7591.18 1.98169e-16
300 7613.23 1.96354e-16
301 7635.27 1.9456e-16
302 7657.31 1.92786e-16
303 7679.36 1.91031e-16
304 7701.4 1.89296e-16
